id,type_of_contract,type_of_contract2,channel,datetime,Term,payment_type,product,amount,state,overdue_count,overdue,credit rating,bank,cancellation,age,Mileage
66764472,렌탈,Normal,렌탈총판,2019-11-05,60,CMS,K1,96900,계약확정,0,없음,1.0,기업은행,정상,46.464613232888105,
66426356,멤버십,TAS,렌탈재계약,2019-11-05,12,CMS,K1,66900,계약확정,0,없음,2.0,우리은행,정상,46.992828987221394,
66168359,렌탈,Extension_Rental,서비스 방문,2019-11-05,60,CMS,K1,96900,계약확정,0,없음,4.0,농협은행,정상,46.567596068674895,
66765777,렌탈,Normal,홈쇼핑/방송,2019-11-06,60,카드이체,K1,96900,계약확정,0,없음,2.0,국민카드,정상,46.498940844817035,
66764981,렌탈,Promotion,서비스 방문,2019-11-06,60,카드이체,K2,90900,계약확정,0,없음,2.0,롯데카드,정상,46.506218378788226,
66765339,렌탈,Promotion,서비스 방문,2019-11-06,60,CMS,K1,105900,계약확정,0,없음,6.0,우리은행,정상,46.62533499157596,
66765222,렌탈,Normal,R빌리미,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66544093,렌탈,Normal,서비스 방문,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66764462,렌탈,Package,영업방판,2019-11-06,60,CMS,K2,89400,계약확정,0,없음,5.0,하나은행,정상,46.61102059806781,
66717654,렌탈,Promotion,서비스 방문,2019-11-06,60,CMS,K2,90900,계약확정,0,없음,1.0,농협은행,정상,46.471890766859296,
66765500,렌탈,Promotion,서비스 방문,2019-11-06,60,카드이체,K1,111900,계약확정,1,있음,6.0,롯데카드,정상,46.52792747053239,
66765441,렌탈,Normal,홈쇼핑/방송,2019-11-06,60,카드이체,K1,96900,계약확정,0,없음,2.0,롯데카드,정상,46.498940844817035,
66179650,렌탈,Extension_Rental,서비스 방문,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66765140,렌탈,Package,홈쇼핑/방송,2019-11-06,60,CMS,K2,81900,계약확정,0,없음,2.0,농협은행,정상,46.51713467974502,
66765504,렌탈,Package,홈쇼핑/방송,2019-11-06,60,카드이체,K1,81900,계약확정,0,없음,2.0,롯데카드,정상,46.51713467974502,
66765104,렌탈,Normal,영업방판,2019-11-06,60,카드이체,K1,96900,계약확정,0,없음,6.0,BC카드,정상,46.63625129253275,
66764970,렌탈,Promotion,서비스 방문,2019-11-06,60,CMS,K3,90900,계약확정,0,없음,1.0,국민은행,정상,46.471890766859296,
66765556,렌탈,Promotion,렌탈총판,2019-11-06,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66764768,렌탈,Promotion,서비스 방문,2019-11-06,60,CMS,K1,105900,계약확정,0,없음,7.0,신한은행,정상,46.65966260350489,
66760857,렌탈,Package,홈쇼핑/방송,2019-11-06,60,카드이체,K1,81900,계약확정,0,없음,6.0,롯데카드,정상,46.65444512746073,
66189638,렌탈,Extension_Rental,서비스 방문,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,1.0,농협은행,정상,46.464613232888105,
66597160,렌탈,Promotion,서비스 방문,2019-11-06,60,CMS,K3,90900,계약확정,0,없음,7.0,우체국,정상,46.677856438432876,
66765483,렌탈,Normal,렌탈총판,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,6.0,국민은행,정상,46.63625129253275,
66765385,렌탈,Package,홈쇼핑/방송,2019-11-06,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66427312,렌탈,Extension_Rental,서비스 방문,2019-11-06,60,CMS,K1,102900,계약확정,0,없음,3.0,농협은행,정상,46.525990922774774,
66765203,렌탈,Promotion,전자랜드,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,8.0,농협은행,정상,46.70490651639061,
66765734,렌탈,Promotion,영업방판,2019-11-06,60,카드이체,K1,105900,계약확정,0,없음,4.0,신한카드,정상,46.5566797677181,
66765211,렌탈,Promotion,서비스 방문,2019-11-06,60,CMS,K1,105900,계약확정,0,없음,2.0,전북은행,정상,46.48802454386025,
66765528,렌탈,Promotion,전자랜드,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,3.0,우체국,정상,46.533268456745965,
66762745,렌탈,Normal,홈쇼핑/방송,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,5.0,기업은행,정상,46.601923680603825,
66474018,렌탈,Promotion,서비스 방문,2019-11-06,60,CMS,K1,105900,계약확정,0,없음,3.0,우리은행,정상,46.52235215578917,
66764384,렌탈,Promotion,일반,2019-11-06,60,카드이체,K1,96900,계약확정,0,없음,1.0,BC카드,정상,46.464613232888105,
66765015,렌탈,Normal,렌탈총판,2019-11-06,60,CMS,K1,87900,계약확정,0,없음,5.0,신한은행,정상,46.61283998156061,
66764477,렌탈,Normal,렌탈총판,2019-11-06,60,카드이체,K1,96900,계약확정,0,없음,1.0,국민카드,정상,46.464613232888105,
66764585,렌탈,Normal,서비스 방문,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,7.0,신한은행,정상,46.67057890446168,
66761991,렌탈,Package,홈쇼핑/방송,2019-11-06,60,CMS,K2,81900,계약확정,0,없음,2.0,국민은행,정상,46.51713467974502,
66765056,렌탈,Normal,홈쇼핑/방송,2019-11-06,60,CMS,K1,96900,계약확정,0,없음,2.0,농협은행,정상,46.498940844817035,
66765397,렌탈,Normal,R빌리미,2019-11-06,60,CMS,K1,105900,계약확정,0,없음,5.0,농협은행,정상,46.59100737964703,
66755426,렌탈,Promotion,하이마트,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,6.0,국민은행,정상,46.63625129253275,
66764838,렌탈,Package,렌탈총판,2019-11-07,60,CMS,K1,98400,계약확정,0,없음,1.0,광주은행,정상,46.46279384939531,
66422008,렌탈,Promotion,일반,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,8.0,우리은행,정상,46.70490651639061,
66764808,렌탈,Normal,홈쇼핑/방송,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,1.0,외환은행,정상,46.464613232888105,
66765933,렌탈,Package,홈쇼핑/방송,2019-11-07,60,카드이체,K2,81900,계약확정,0,없음,4.0,롯데카드,정상,46.58578990360287,
66765977,렌탈,Normal,홈쇼핑/방송,2019-11-07,60,카드이체,K1,96900,계약확정,0,없음,2.0,롯데카드,정상,46.498940844817035,
66427287,멤버십,TAS,렌탈재계약,2019-11-07,12,카드이체,K1,66900,계약확정,0,없음,1.0,롯데카드,정상,46.958501375292464,
66198103,렌탈,Normal,서비스 방문,2019-11-07,60,카드이체,K1,87900,계약확정,0,없음,1.0,롯데카드,정상,46.47552953384489,
66703136,렌탈,Normal,서비스 방문,2019-11-07,36,카드이체,K2,102900,계약확정,0,없음,1.0,롯데카드,정상,46.68608593519111,
66759573,렌탈,Normal,홈쇼핑/방송,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66766233,렌탈,Normal,렌탈총판,2019-11-07,60,카드이체,K1,96900,계약확정,0,없음,1.0,신한카드,정상,46.464613232888105,
66765415,렌탈,Promotion,서비스 방문,2019-11-07,60,CMS,K1,111900,계약확정,0,없음,2.0,국민은행,정상,46.48074700988905,
66764187,렌탈,Promotion,홈플러스,2019-11-07,60,카드이체,K1,87900,계약확정,0,없음,1.0,롯데카드,정상,46.47552953384489,
66765021,렌탈,Package,홈쇼핑/방송,2019-11-07,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66791539,렌탈,Normal,렌탈총판,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,2.0,부산은행,정상,46.498940844817035,
66766040,렌탈,Normal,홈쇼핑/방송,2019-11-07,60,카드이체,K1,96900,계약확정,0,없음,2.0,롯데카드,정상,46.498940844817035,
66765864,렌탈,Promotion,홈쇼핑/방송,2019-11-07,60,카드이체,K1,96900,계약확정,0,없음,2.0,국민카드,정상,46.498940844817035,
66262662,렌탈,Extension_Rental,서비스 방문,2019-11-07,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66450343,렌탈,Promotion,서비스 방문,2019-11-07,60,CMS,K2,90900,계약확정,0,없음,3.0,국민카드,정상,46.540545990717156,
66766117,렌탈,Promotion,서비스 방문,2019-11-07,60,CMS,K2,90900,계약확정,0,없음,2.0,신협중앙회,정상,46.506218378788226,
66763977,렌탈,Normal,서비스 방문,2019-11-07,60,CMS,K1,87900,계약확정,0,없음,6.0,기업은행,정상,46.64716759348954,
66764709,렌탈,Normal,서비스 방문,2019-11-07,60,CMS,K1,115200,계약확정,0,없음,2.0,국민은행,정상,46.4767443662049,
66765308,렌탈,Normal,홈쇼핑/방송,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66764800,렌탈,Normal,홈쇼핑/방송,2019-11-07,60,카드이체,K1,96900,계약확정,0,없음,4.0,삼성카드,정상,46.567596068674895,
66226589,렌탈,Extension_Rental,서비스 방문,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,1.0,기업은행,정상,46.464613232888105,
66691909,렌탈,Normal,R빌리미,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,2.0,농협은행,정상,46.498940844817035,
66303900,렌탈,Package,서비스 방문,2019-11-07,60,CMS,K1,89400,계약확정,0,없음,1.0,대구은행,정상,46.4737101503521,
66766099,렌탈,Promotion,서비스 방문,2019-11-07,60,카드이체,K1,105900,계약확정,0,없음,1.0,현대카드,정상,46.45369693193132,
66765955,렌탈,Package,홈쇼핑/방송,2019-11-07,60,CMS,K2,81900,계약확정,0,없음,1.0,외환은행,정상,46.48280706781609,
66721866,렌탈,Normal,서비스 방문,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,7.0,농협은행,정상,46.67057890446168,
66765443,렌탈,Promotion,서비스 방문,2019-11-07,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66765361,렌탈,Package,서비스 방문,2019-11-07,60,CMS,K1,98400,계약확정,0,없음,4.0,국민은행,정상,46.565776685182094,
66766209,렌탈,Normal,홈쇼핑/방송,2019-11-07,60,카드이체,K1,96900,계약확정,0,없음,1.0,국민카드,정상,46.464613232888105,
66759642,렌탈,Package,홈쇼핑/인터넷,2019-11-07,60,카드이체,K2,81900,계약확정,0,없음,3.0,롯데카드,정상,46.55146229167394,
66765825,렌탈,Promotion,렌탈총판,2019-11-07,60,카드이체,K1,111900,계약확정,0,없음,1.0,롯데카드,정상,46.44641939796012,
66427243,멤버십,TAS,렌탈재계약,2019-11-07,12,CMS,K1,66900,계약확정,0,없음,3.0,우리은행,정상,47.027156599150324,
66765694,렌탈,Normal,서비스 방문,2019-11-07,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66765192,렌탈,Package,홈쇼핑/방송,2019-11-07,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66765969,렌탈,Package,홈쇼핑/방송,2019-11-07,60,CMS,K2,81900,계약확정,0,없음,1.0,외환은행,정상,46.48280706781609,
66763686,렌탈,Promotion,서비스 방문,2019-11-07,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66673459,렌탈,Normal,서비스 방문,2019-11-08,60,카드이체,K1,96900,계약확정,0,없음,1.0,신한카드,정상,46.464613232888105,
66764576,렌탈,Promotion,서비스 방문,2019-11-08,60,CMS,K1,105900,계약확정,0,없음,5.0,우리은행,정상,46.59100737964703,
66766705,렌탈,Normal,홈쇼핑/방송,2019-11-08,60,CMS,K1,96900,계약확정,0,없음,7.0,국민은행,정상,46.67057890446168,
66766887,렌탈,Promotion,렌탈총판,2019-11-08,60,카드이체,K1,105900,계약확정,0,없음,3.0,외환카드,정상,46.52235215578917,
66765861,렌탈,Promotion,서비스 방문,2019-11-08,36,카드이체,K2,102900,계약확정,0,없음,1.0,롯데카드,정상,46.68608593519111,
66766349,렌탈,Package,서비스 방문,2019-11-08,60,카드이체,K1,104400,계약확정,12,있음,9.0,BC카드,정상,45.64857736598699,
66689756,렌탈,Promotion,서비스 방문,2019-11-08,60,CMS,K1,96900,계약확정,0,없음,6.0,기업은행,정상,46.63625129253275,
66551312,렌탈,Promotion,서비스 방문,2019-11-08,60,카드이체,K3,90900,계약확정,0,없음,1.0,롯데카드,정상,46.471890766859296,
66766333,렌탈,Promotion,서비스 방문,2019-11-08,60,CMS,K1,105900,계약확정,0,없음,4.0,SC제일은행,정상,46.5566797677181,
66766767,렌탈,Promotion,서비스 방문,2019-11-08,60,카드이체,K1,111900,계약확정,0,없음,6.0,롯데카드,정상,46.61805745760477,
66351515,렌탈,Extension_Rental,서비스 방문,2019-11-08,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66765108,렌탈,Package,홈쇼핑/방송,2019-11-08,60,카드이체,K1,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66183101,렌탈,Package,홈쇼핑/방송,2019-11-08,60,카드이체,K1,81900,계약확정,0,없음,2.0,롯데카드,정상,46.51713467974502,
66764039,렌탈,Normal,홈쇼핑/방송,2019-11-08,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66763668,렌탈,Package,홈쇼핑/방송,2019-11-08,60,카드이체,K1,90900,계약확정,0,없음,8.0,외환카드,정상,46.7121840503618,
66598074,렌탈,Extension_Rental,서비스 방문,2019-11-08,60,카드이체,K1,102900,계약확정,0,없음,1.0,신한카드,정상,46.457335698916914,
66766207,렌탈,Package,홈쇼핑/방송,2019-11-08,60,CMS,K2,81900,계약확정,0,없음,3.0,국민은행,정상,46.55146229167394,
66765669,렌탈,Normal,서비스 방문,2019-11-08,60,CMS,K3,102900,계약확정,0,없음,8.0,신한은행,정상,46.69762898241942,
66766773,렌탈,Promotion,영업방판,2019-11-08,39,카드이체,K5,120900,계약확정,0,없음,2.0,롯데카드,정상,46.66998716567219,
66766263,렌탈,Package,홈쇼핑/방송,2019-11-08,60,카드이체,K2,81900,계약확정,0,없음,6.0,롯데카드,정상,46.65444512746073,
66763592,렌탈,Package,렌탈총판,2019-11-08,60,CMS,K1,81900,계약확정,0,없음,1.0,국민은행,정상,46.48280706781609,
66766981,렌탈,Normal,홈쇼핑/방송,2019-11-08,60,CMS,K2,96900,계약확정,0,없음,1.0,기업은행,정상,46.464613232888105,
66427407,멤버십,TAS,R관리방판,2019-11-08,12,CMS,K2,55200,해약확정,0,없음,1.0,경남은행,해약,46.97269256653629,
66764945,렌탈,Promotion,전자랜드,2019-11-08,60,CMS,K1,96900,계약확정,0,없음,7.0,농협은행,정상,46.67057890446168,
66765720,렌탈,Normal,렌탈총판,2019-11-08,60,카드이체,K1,96900,계약확정,0,없음,4.0,삼성카드,정상,46.567596068674895,
66428024,멤버십,TAS,렌탈재계약,2019-11-09,12,카드이체,K1,66900,계약확정,0,없음,1.0,롯데카드,정상,46.958501375292464,
66427348,멤버십,TAS,렌탈재계약,2019-11-09,12,CMS,K1,66900,계약확정,0,없음,5.0,농협은행,정상,47.095811823008184,
66765424,렌탈,Package,홈쇼핑/방송,2019-11-10,60,CMS,K2,81900,계약확정,0,없음,8.0,우체국,정상,46.72310035131859,
66766801,렌탈,Promotion,일반,2019-11-10,60,카드이체,K1,105900,계약확정,0,없음,2.0,롯데카드,정상,46.48802454386025,
66427208,렌탈,Extension_Rental,서비스 방문,2019-11-10,60,CMS,K1,96900,계약확정,0,없음,7.0,우리은행,정상,46.67057890446168,
66698643,렌탈,Promotion,서비스 방문,2019-11-10,60,CMS,K3,90900,계약확정,0,없음,2.0,국민은행,정상,46.506218378788226,
66766012,렌탈,Promotion,서비스 방문,2019-11-10,60,CMS,K1,105900,계약확정,0,없음,8.0,농협은행,정상,46.69399021543382,
66756544,렌탈,Package,홈쇼핑/방송,2019-11-10,60,CMS,K1,81900,계약확정,0,없음,2.0,국민은행,정상,46.51713467974502,
66759257,렌탈,Promotion,홈쇼핑/방송,2019-11-10,60,카드이체,K1,96900,계약확정,0,없음,7.0,신한카드,정상,46.67057890446168,
66767040,렌탈,Package,홈쇼핑/방송,2019-11-10,60,CMS,K2,81900,계약확정,0,없음,6.0,우리은행,정상,46.65444512746073,
66766925,렌탈,Promotion,서비스 방문,2019-11-10,60,CMS,K1,111900,계약확정,0,없음,2.0,새마을금고,정상,46.48074700988905,
66726702,렌탈,Package,홈쇼핑/방송,2019-11-10,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66766757,렌탈,Promotion,서비스 방문,2019-11-10,60,CMS,K2,90900,계약확정,0,없음,4.0,농협은행,정상,46.574873602646086,
66766419,렌탈,Promotion,하이마트,2019-11-10,60,CMS,K1,105900,계약확정,0,없음,3.0,신한은행,정상,46.52235215578917,
66765978,렌탈,Package,홈쇼핑/방송,2019-11-10,60,CMS,K1,81900,계약확정,2,있음,9.0,새마을금고,정상,46.57716798910276,
66759672,렌탈,Package,홈쇼핑/방송,2019-11-10,60,카드이체,K2,81900,계약확정,0,없음,5.0,신한카드,정상,46.6201175155318,
66766834,렌탈,Package,홈쇼핑/방송,2019-11-10,60,카드이체,K1,81900,계약확정,0,없음,1.0,BC카드,정상,46.48280706781609,
66238368,렌탈,Extension_Rental,일반,2019-11-10,60,카드이체,K1,102900,계약확정,0,없음,7.0,신한카드,정상,46.66330137049049,
66722734,렌탈,Promotion,서비스 방문,2019-11-10,36,카드이체,K2,102900,계약확정,0,없음,2.0,롯데카드,정상,46.72041354712004,
66761856,렌탈,Normal,홈쇼핑/방송,2019-11-10,60,CMS,K1,96900,계약확정,0,없음,4.0,신한은행,정상,46.567596068674895,
66298704,렌탈,Extension_Rental,서비스 방문,2019-11-10,60,CMS,K1,96900,계약확정,0,없음,2.0,신한은행,정상,46.498940844817035,
66766293,렌탈,Promotion,서비스 방문,2019-11-10,60,카드이체,K3,90900,계약확정,0,없음,6.0,국민카드,정상,46.643528826503946,
66767088,렌탈,Normal,렌탈총판,2019-11-10,60,CMS,K1,96900,계약확정,0,없음,8.0,국민은행,정상,46.70490651639061,
66766839,렌탈,Normal,서비스 방문,2019-11-10,60,CMS,K2,87900,계약확정,2,있음,7.0,국민은행,정상,46.50123523127371,
66423143,멤버십,TAS,렌탈재계약,2019-11-10,12,카드이체,K1,66900,해약확정,0,없음,6.0,현대카드,해약,47.13013943493711,
66766642,렌탈,Normal,서비스 방문,2019-11-10,60,카드이체,K1,87900,계약확정,0,없음,2.0,롯데카드,정상,46.50985714577382,
66766127,렌탈,Promotion,홈쇼핑/방송,2019-11-10,60,CMS,K1,96900,계약확정,0,없음,6.0,새마을금고,정상,46.63625129253275,
66428502,멤버십,TAS,렌탈재계약,2019-11-11,12,CMS,K1,66900,계약확정,0,없음,2.0,신한은행,정상,46.992828987221394,
66767549,렌탈,Package,홈쇼핑/방송,2019-11-11,60,CMS,K2,81900,계약확정,0,없음,1.0,국민은행,정상,46.48280706781609,
66767419,렌탈,Promotion,서비스 방문,2019-11-11,60,CMS,K2,90900,계약확정,0,없음,6.0,기업은행,정상,46.643528826503946,
66762150,렌탈,Promotion,홈쇼핑/방송,2019-11-11,60,카드이체,K1,96900,계약확정,0,없음,2.0,외환카드,정상,46.498940844817035,
66765976,렌탈,Package,홈쇼핑/방송,2019-11-11,60,CMS,K1,81900,계약확정,0,없음,5.0,신한은행,정상,46.6201175155318,
66256182,렌탈,Extension_Rental,서비스 방문,2019-11-11,60,CMS,K1,102900,계약확정,0,없음,1.0,농협은행,정상,46.457335698916914,
66203911,렌탈,Extension_Rental,서비스 방문,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,6.0,BC카드,정상,46.63625129253275,
66759676,렌탈,Package,홈쇼핑/방송,2019-11-11,60,CMS,K1,81900,계약확정,0,없음,7.0,국민은행,정상,46.68877273938966,
66152332,렌탈,Package,홈쇼핑/방송,2019-11-11,60,CMS,K1,81900,계약확정,0,없음,6.0,농협은행,정상,46.65444512746073,
66766245,렌탈,Package,홈쇼핑/방송,2019-11-11,60,CMS,K2,81900,계약확정,0,없음,4.0,대구은행,정상,46.58578990360287,
66766662,렌탈,Package,홈쇼핑/방송,2019-11-11,60,카드이체,K2,81900,계약확정,0,없음,1.0,BC카드,정상,46.48280706781609,
66767610,렌탈,Package,홈쇼핑/방송,2019-11-11,60,카드이체,K1,90900,계약확정,0,없음,3.0,외환카드,정상,46.540545990717156,
66767677,렌탈,Package,서비스 방문,2019-11-11,60,CMS,K2,81900,계약확정,0,없음,8.0,우체국,정상,46.72310035131859,
66767531,렌탈,Promotion,서비스 방문,2019-11-11,36,CMS,K2,102900,계약확정,0,없음,1.0,국민은행,정상,46.68608593519111,
66767325,렌탈,Normal,렌탈총판,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66427049,멤버십,TAS,렌탈재계약,2019-11-11,12,CMS,K1,66900,계약확정,0,없음,2.0,기업은행,정상,46.992828987221394,
66503338,렌탈,Normal,홈쇼핑/방송,2019-11-11,60,카드이체,K1,96900,계약확정,0,없음,3.0,현대카드,정상,46.533268456745965,
66766410,렌탈,Normal,서비스 방문,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,2.0,우리은행,정상,46.498940844817035,
66766890,렌탈,Package,홈쇼핑/방송,2019-11-11,60,CMS,K2,81900,계약확정,0,없음,3.0,농협은행,정상,46.55146229167394,
66766164,렌탈,Normal,서비스 방문,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,5.0,농협은행,정상,46.601923680603825,
66767109,렌탈,Normal,서비스 방문,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66765418,렌탈,Package,서비스 방문,2019-11-11,60,CMS,K1,81900,계약확정,0,없음,6.0,농협은행,정상,46.65444512746073,
66767037,렌탈,Promotion,R인터넷,2019-11-11,60,카드이체,K1,105900,계약확정,0,없음,1.0,현대카드,정상,46.45369693193132,
66313667,렌탈,Promotion,서비스 방문,2019-11-11,60,CMS,K1,105900,계약확정,0,없음,3.0,국민은행,정상,46.52235215578917,
66766273,렌탈,Promotion,서비스 방문,2019-11-11,60,CMS,K1,105900,계약확정,0,없음,2.0,신한은행,정상,46.48802454386025,
66428407,멤버십,TAS,렌탈재계약,2019-11-11,12,CMS,K1,66900,계약확정,0,없음,4.0,우리은행,정상,47.061484211079254,
66765919,렌탈,Normal,렌탈총판,2019-11-11,60,CMS,K1,111900,계약확정,0,없음,4.0,신한은행,정상,46.54940223374691,
66767222,렌탈,Normal,서비스 방문,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66259992,렌탈,Extension_Rental,서비스 방문,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,8.0,기업은행,정상,46.70490651639061,
66428629,멤버십,TAS,렌탈재계약,2019-11-11,12,CMS,K1,66900,해약확정,0,없음,2.0,경남은행,해약,46.992828987221394,
66767526,렌탈,Normal,서비스 방문,2019-11-11,60,CMS,K1,96900,계약확정,0,없음,1.0,씨티은행,정상,46.464613232888105,
66767738,렌탈,Package,홈쇼핑/방송,2019-11-12,60,CMS,K1,81900,계약확정,2,있음,4.0,국민은행,정상,46.40552992945811,
66767883,렌탈,Promotion,일반,2019-11-12,60,CMS,K1,105900,계약확정,0,없음,3.0,기업은행,정상,46.52235215578917,
66767373,렌탈,Promotion,전자랜드,2019-11-12,60,CMS,K1,96900,계약확정,0,없음,3.0,우리은행,정상,46.533268456745965,
66428649,멤버십,TAS,렌탈재계약,2019-11-12,12,CMS,K1,66900,계약확정,0,없음,2.0,국민은행,정상,46.992828987221394,
66323612,렌탈,Extension_Rental,서비스 방문,2019-11-12,60,CMS,K1,102900,계약확정,0,없음,4.0,기업은행,정상,46.5603185347037,
66699683,렌탈,Package,홈쇼핑/방송,2019-11-12,60,카드이체,K1,81900,계약확정,0,없음,6.0,롯데카드,정상,46.65444512746073,
66428610,멤버십,TAS,렌탈재계약,2019-11-12,12,CMS,K1,66900,계약확정,0,없음,4.0,우리은행,정상,47.061484211079254,
66420983,렌탈,Extension_Rental,서비스 방문,2019-11-12,60,카드이체,K1,96900,계약확정,0,없음,4.0,롯데카드,정상,46.567596068674895,
66206982,렌탈,Package,홈쇼핑/방송,2019-11-12,60,카드이체,K2,81900,계약확정,0,없음,3.0,국민카드,정상,46.55146229167394,
66767813,렌탈,Normal,영업방판,2019-11-12,60,카드이체,K1,96900,계약확정,0,없음,2.0,롯데카드,정상,46.498940844817035,
66767641,렌탈,Promotion,하이마트,2019-11-12,60,카드이체,K1,96900,계약확정,0,없음,3.0,국민카드,정상,46.533268456745965,
66767823,렌탈,Normal,렌탈총판,2019-11-12,60,CMS,K1,96900,계약확정,0,없음,4.0,대구은행,정상,46.567596068674895,
66767812,렌탈,Package,일반,2019-11-12,60,카드이체,K3,95400,계약확정,0,없음,1.0,국민카드,정상,46.46643261638091,
66765123,렌탈,Package,홈쇼핑/방송,2019-11-12,60,CMS,K2,81900,계약확정,0,없음,8.0,국민은행,정상,46.72310035131859,
66428929,렌탈,Package,홈쇼핑/방송,2019-11-12,60,CMS,K1,81900,계약확정,0,없음,4.0,국민은행,정상,46.58578990360287,
66178886,렌탈,Extension_Rental,서비스 방문,2019-11-12,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66768142,렌탈,Promotion,전자랜드,2019-11-12,60,CMS,K1,111900,계약확정,0,없음,1.0,국민은행,정상,46.44641939796012,
66766893,렌탈,Package,홈쇼핑/방송,2019-11-12,60,카드이체,K1,81900,계약확정,0,없음,2.0,롯데카드,정상,46.51713467974502,
66766066,렌탈,Promotion,렌탈총판,2019-11-12,39,카드이체,K5,120900,계약확정,0,없음,2.0,롯데카드,정상,46.66998716567219,
66767869,렌탈,Promotion,서비스 방문,2019-11-12,60,카드이체,K1,111900,계약확정,0,없음,5.0,외환카드,정상,46.58372984567584,
66767978,렌탈,Promotion,일반,2019-11-12,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66767669,렌탈,Package,홈쇼핑/방송,2019-11-12,60,CMS,K1,81900,계약확정,1,있음,8.0,국민은행,정상,46.63297036424621,
66768031,렌탈,Normal,영업방판,2019-11-12,60,카드이체,K1,87900,계약확정,0,없음,2.0,현대카드,정상,46.50985714577382,
66429459,렌탈,Extension_Rental,서비스 방문,2019-11-13,60,CMS,K1,102900,계약확정,0,없음,6.0,씨티은행,정상,46.62897375856156,
66596272,렌탈,Promotion,서비스 방문,2019-11-13,60,CMS,K2,90900,계약확정,0,없음,2.0,농협은행,정상,46.506218378788226,
66756556,렌탈,Package,홈쇼핑/방송,2019-11-13,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66768028,렌탈,Normal,서비스 방문,2019-11-13,60,CMS,K1,87900,계약확정,0,없음,5.0,경남은행,정상,46.61283998156061,
66768258,렌탈,Normal,서비스 방문,2019-11-13,60,CMS,K1,96900,계약확정,0,없음,5.0,국민은행,정상,46.601923680603825,
66761110,렌탈,Promotion,영업방판,2019-11-13,60,CMS,K1,105900,계약확정,0,없음,8.0,SC제일은행,정상,46.69399021543382,
66158161,렌탈,Extension_Rental,서비스 방문,2019-11-13,60,CMS,K1,96900,계약확정,0,없음,4.0,SC제일은행,정상,46.567596068674895,
66147626,렌탈,Normal,렌탈총판,2019-11-13,60,CMS,K1,96900,계약확정,0,없음,3.0,국민은행,정상,46.533268456745965,
66768491,렌탈,Normal,서비스 방문,2019-11-13,60,카드이체,K1,96900,계약확정,0,없음,6.0,국민카드,정상,46.63625129253275,
